hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,1214721,58216714,57184,1612578269
pawoo.net,up,mastodon,883423,71085133,33629,1612578266
switter.at,up,mastodon,435490,8953408,11690,1612578267
mstdn.jp,up,mastodon,354087,67531582,55652,1612578266
baraag.net,up,mastodon,293184,8979922,23563,1612578267
mastodon.cloud,up,mastodon,260158,5412417,42923,1612578270
daystorm.netz.org,up,mastodon,206502,20,16,1683075712
mstdn.social,up,mastodon,200261,11578550,51208,1612578271
mastodon.online,up,mastodon,179742,5384279,34872,1612578267
mastodon.world,up,mastodon,166711,3228165,26963,1615647261
mas.to,up,mastodon,160624,4804937,35487,1612578271
pravda.me,up,mastodon,143613,724513,453,1676919172
gc2.jp,up,mastodon,100035,1213914,0,1658913991
techhub.social,up,mastodon,76989,828779,46544,1612578267
universeodon.com,up,mastodon,74798,1977147,24881,1667629108
mastodon.sdf.org,up,mastodon,72668,1342411,30450,1612578266
masto.ai,up,mastodon,70221,1371363,53339,1667777524
mastodon.uno,up,mastodon,67567,1118586,30344,1612578267
c.im,up,mastodon,63366,1534671,27660,1612578270
fosstodon.org,up,mastodon,59187,2301123,40130,1612578270
infosec.exchange,up,mastodon,55466,1557584,32767,1612578269
mastodon.top,up,mastodon,50962,507932,25994,1612578268
mstdn.party,up,mastodon,49235,1122607,23378,1667944871
hachyderm.io,up,mastodon,47878,1479456,26172,1651060929
troet.cafe,up,mastodon,40221,2508023,27288,1612578268
m.cmx.im,up,mastodon,39383,4230722,51484,1612578265
mastodon.nl,up,mastodon,38952,1225911,28541,1612578268
mamot.fr,up,mastodon,38448,6218174,35708,1612578270
ohai.social,up,mastodon,38350,771538,22949,1667930033
sfba.social,up,mastodon,38026,1240044,33889,1612578268
kolektiva.social,up,mastodon,36232,1605072,42686,1612578270
mindly.social,up,mastodon,35468,882085,23094,1649557318
mastodon.art,up,mastodon,32195,2415078,37967,1612578267
social.vivaldi.net,up,mastodon,32130,957757,48877,1668254531
loforo.com,up,mastodon,32049,3917824,23169,1670267516
mast.lat,up,mastodon,30344,18493,10060,1671490848
tkz.one,up,mastodon,30343,328951,16004,1650008092
mastorock.com,up,mastodon,30343,82,685,1685993082
toot.community,up,mastodon,29988,897423,23894,1667465053
alive.bar,up,mastodon,29480,3870947,20252,1612578267
mastodon.xyz,up,mastodon,28627,1937513,40479,1612578271
www.mastodon.scot,up,mastodon,28531,1220038,29388,1640988107
mastodon.scot,up,mastodon,28531,1220111,29388,1612578269
qoto.org,up,mastodon,26134,1309848,36141,1612578268
mastodon.au,up,mastodon,26010,434961,21656,1665705253
mastodon.gamedev.place,up,mastodon,25961,705730,32884,1612578266
ioc.exchange,up,mastodon,25815,310472,26449,1612578269
aus.social,up,mastodon,24391,1549220,29847,1612578268
piaille.fr,up,mastodon,23946,972281,20685,1667313769
ravenation.club,up,mastodon,23765,350565,22631,1651017592
wxw.moe,up,mastodon,21590,6908742,22172,1612578266
wxw.ooo,up,mastodon,21590,6909830,22172,1666241191
masto.nu,up,mastodon,21406,66468,17541,1668359341
newsie.social,up,mastodon,20937,631454,118261,1667220086
social.tchncs.de,up,mastodon,20738,2207674,37994,1612578266
mastouille.fr,up,mastodon,20566,137601,21007,1621282389
mastodon.bida.im,up,mastodon,20413,853070,29129,1612578268
mastodon.ie,up,mastodon,20389,819140,29078,1612578268
masto.es,up,mastodon,20121,191952,15635,1668226037
mastodon.com.tr,up,mastodon,18944,353382,13578,1651774648
twingyeo.kr,up,mastodon,18926,1664756,22623,1612578267
det.social,up,mastodon,18501,501245,20345,1651496694
nerdculture.de,up,mastodon,18055,423848,20457,1612578269
nrw.social,up,mastodon,17771,669202,21251,1612578266
m.rthome.me,up,mastodon,17553,665,5107,1612578345
o3o.ca,up,mastodon,17167,5962927,20866,1612578269
abdl.link,up,mastodon,16499,285879,13148,1612578267
mastodontech.de,up,mastodon,16474,265607,27509,1612578266
mastodon.nu,up,mastodon,16211,325401,21939,1612579014
planet.moe,up,mastodon,15166,797209,15953,1612578269
theblower.au,up,mastodon,15160,138260,16705,1667918249
glasgow.social,up,mastodon,14773,148541,21940,1612578268
mathstodon.xyz,up,mastodon,14663,676056,32116,1612578268
mao.mastodonhub.com,up,mastodon,14569,1391632,12816,1612578269
sueden.social,up,mastodon,14268,354449,22775,1651092057
toot.wales,up,mastodon,13508,432950,30742,1612578268
ieji.de,up,mastodon,13465,206162,31496,1612578267
noc.social,up,mastodon,13235,254073,25072,1612578269
norden.social,up,mastodon,12685,1342738,30111,1612578268
eldritch.cafe,up,mastodon,12648,2235057,32766,1612578267
kinky.business,up,mastodon,12552,384799,24225,1612578268
me.dm,up,mastodon,12541,64967,20183,1673350243
octodon.social,up,mastodon,12198,2512144,35835,1612578266
mastodon.green,up,mastodon,11855,620683,25768,1612578266
tech.lgbt,up,mastodon,11752,1428692,29991,1612578267
social.cologne,up,mastodon,11727,336783,25102,1612578265
meow.social,up,mastodon,11525,1133772,28495,1612578267
chaos.social,up,mastodon,11015,4434402,55234,1612578270
awscommunity.social,up,mastodon,11013,166431,21553,1651137353
indieweb.social,up,mastodon,10932,308151,31945,1612578267
denostodon.deno.dev,up,mastodon,10932,308139,,1682895834
mastodon.iriseden.eu,up,mastodon,10917,51530,18715,1612578267
social.linux.pizza,up,mastodon,10842,423963,34578,1612578269
muenchen.social,up,mastodon,10796,323738,21965,1612578269
framapiaf.org,up,mastodon,10794,2229152,29429,1612578271
sself.co,up,mastodon,10547,45705,14224,1668576317
toot.io,up,mastodon,10529,79593,23041,1612578267
med-mastodon.com,up,mastodon,10407,295445,22081,1667195769
ruhr.social,up,mastodon,10300,378440,29453,1612578266
sigmoid.social,up,mastodon,10127,121691,21949,1667484307
social.anoxinon.de,up,mastodon,10033,280622,25954,1612578267
mstdn.tokyocameraclub.com,up,mastodon,9934,119569,9414,1612578270
love.alicecomplex.com,up,mastodon,9904,48246758,111018,1612578270
noagendasocial.com,up,mastodon,9828,3985245,64565,1612578269
hessen.social,up,mastodon,9775,279460,18659,1621452692
social.dev-wiki.de,up,mastodon,9733,95695,22331,1612578266
climatejustice.social,up,mastodon,9501,298789,16786,1612578268
projectmushroom.social,up,mastodon,9361,33800,,1668572864
ro-mastodon.puyo.jp,up,mastodon,9101,2315244,2837,1612578267
defcon.social,up,mastodon,9043,101956,18957,1668556021
mastodon.nz,up,mastodon,8955,588511,24697,1612578268
cyberplace.social,up,mastodon,8570,25815,18153,1669121871
pewtix.com,up,mastodon,8369,38546,14702,1650926795
aipi.social,up,mastodon,8357,18734,3985,1612578266
socel.net,up,mastodon,8336,246846,26266,1612578267
hostux.social,up,mastodon,8085,358842,24128,1612578266
dice.camp,up,mastodon,7997,522307,25795,1612578270
me.ns.ci,up,mastodon,7985,976829,16064,1612578270
mastodon.fun,up,mastodon,7985,976786,16073,1612578387
twit.social,up,mastodon,7985,233632,27491,1612578268
botsin.space,up,mastodon,7965,21075124,32250,1612578269
101010.pl,up,mastodon,7939,299336,28626,1612578269
h4.io,up,mastodon,7887,55058,14194,1651682903
econtwitter.net,up,mastodon,7875,202207,21364,1667605044
g0v.social,up,mastodon,7323,768702,24351,1612578269
stranger.social,up,mastodon,7321,119978,17448,1669842504
mastodont.cat,up,mastodon,7226,901960,17199,1612578269
nojack.easydns.ca,up,mastodon,6949,20797,17604,1612578267
geekdom.social,up,mastodon,6839,42541,15607,1669308888
social.librem.one,up,mastodon,6824,140478,29874,1612578267
truthsocial.co.in,up,mastodon,6749,54555,106882,1651281820
mstdn.science,up,mastodon,6731,173864,98049,1667197941
vocalodon.net,up,mastodon,6712,4512205,19503,1612578268
graphics.social,up,mastodon,6549,11058,17040,1667628718
helladoge.com,up,mastodon,6234,184711,14942,1631862818
pol.social,up,mastodon,6225,56754,18066,1635770435
queer.party,up,mastodon,6124,911471,32601,1612578268
vis.social,up,mastodon,6120,140684,29958,1612578269
urbanists.social,up,mastodon,5934,188833,22113,1667260279
mastodonners.nl,up,mastodon,5828,52678,14015,1668359252
dju.social,up,mastodon,5769,57430,15112,1651251870
livellosegreto.it,up,mastodon,5708,281505,20726,1648511628
union.place,up,mastodon,5607,173879,17848,1668130028
imastodon.net,up,mastodon,5550,14674874,13326,1612578266
kirakiratter.com,up,mastodon,5522,2571535,14280,1612578265
ruby.social,up,mastodon,5447,157443,55461,1612578266
toot.funami.tech,up,mastodon,5384,52681,11879,1665984385
social.politicaconciencia.org,up,mastodon,5326,261402,22678,1612578268
metalhead.club,up,mastodon,5261,321383,29413,1612578270
zirk.us,up,mastodon,5253,482285,24047,1667517909
lou.lt,up,mastodon,5222,96204,17465,1612578270
toot.aquilenet.fr,up,mastodon,5147,180124,25493,1612578268
masto.pt,up,mastodon,5012,312014,30057,1612578270
ura-mstdn.com,up,mastodon,4952,40754,1033,1612578270
ecoevo.social,up,mastodon,4882,158954,21205,1667426972
fediscience.org,up,mastodon,4874,301035,26503,1612578270
mastodontti.fi,up,mastodon,4859,209154,22420,1612578266
scholar.social,up,mastodon,4804,459900,32637,1612578267
mstdn.guru,up,mastodon,4750,1607909,14278,1612578268
mastodonczech.cz,up,mastodon,4702,65214,16041,1668156684
convo.casa,up,mastodon,4559,32099,17922,1668572374
rollenspiel.social,up,mastodon,4492,152236,14432,1612578267
gensokyo.town,up,mastodon,4476,505015,13671,1612578266
kinkyelephant.com,up,mastodon,4382,217716,18769,1612578269
lor.sh,up,mastodon,4377,380443,26347,1612578267
mastodon.eus,up,mastodon,4361,230552,19108,1612578270
witches.live,up,mastodon,4307,585968,125041,1612578266
pouet.chapril.org,up,mastodon,4285,284262,24050,1612578268
muenster.im,up,mastodon,4264,110116,19096,1612578266
ichiji.social,up,mastodon,4237,2009379,11925,1612578267
wien.rocks,up,mastodon,4209,155847,13745,1620986504
moth.social,up,mastodon,4175,18143,16141,1671693455
linuxrocks.online,up,mastodon,4171,220151,32865,1612578265
todon.eu,up,mastodon,4126,430033,24551,1612578269
bark.lgbt,up,mastodon,4124,60413,13068,1671200896
sociale.network,up,mastodon,4111,241704,24128,1612578266
1234.as,up,mastodon,4084,677231,15325,1612578266
mastodon.com.py,up,mastodon,4063,23683,128986,1668961593
artsio.com,up,mastodon,3984,15406,12340,1651010199
aethy.com,up,mastodon,3947,244906,10065,1667676749
phpc.social,up,mastodon,3947,129167,25615,1612578266
mastodon.zaclys.com,up,mastodon,3860,186860,28155,1612578266
bear.community,up,mastodon,3799,65051,16275,1612578270
social.targaryen.house,up,mastodon,3787,106671,25130,1612578269
mastodonbooks.net,up,mastodon,3692,32466,13015,1668780698
freeatlantis.com,up,mastodon,3686,1721973,15596,1628611184
gensokyo.social,up,mastodon,3639,87720,23856,1612578268
dresden.network,up,mastodon,3619,167964,23636,1612578267
writing.exchange,up,mastodon,3566,364529,32043,1612578267
pettingzoo.co,up,mastodon,3544,123110,23321,1612578270
wandering.shop,up,mastodon,3542,1318450,32493,1612578269
sciences.social,up,mastodon,3517,78991,21009,1667197941
genomic.social,up,mastodon,3495,81241,19867,1667385374
yiff.life,up,mastodon,3451,917699,27830,1612578267
mastodon-belgium.be,up,mastodon,3434,126392,16101,1667430788
bgme.me,up,mastodon,3408,3900356,21129,1612578270
rubber.social,up,mastodon,3335,90852,19217,1612578269
todon.nl,up,mastodon,3332,1317712,29000,1612578267
photog.social,up,mastodon,3313,314839,30726,1612578268
openpossibilities.org,up,mastodon,3297,544,498,1671432857
qdon.space,up,mastodon,3281,354804,11781,1612578270
beta.qdon.space,up,mastodon,3281,354831,11781,1623851869
donphan.social,up,mastodon,3277,109214,22721,1612578271
masto.nobigtech.es,up,mastodon,3267,101109,18322,1635871966
mastoturk.org,up,mastodon,3257,67926,829,1674611164
rheinneckar.social,up,mastodon,3207,49148,18558,1650131184
fulda.social,up,mastodon,3202,51281,18733,1612578270
liker.social,up,mastodon,3201,409427,17002,1612578267
mathtod.online,up,mastodon,3194,69508,11685,1612578271
tabletop.social,up,mastodon,3148,135736,25621,1612578269
climatejustice.rocks,up,mastodon,3112,60639,17407,1650998319
mastodon-japan.net,up,mastodon,3090,1003210,11295,1667983507
tooot.im,up,mastodon,3034,443353,27279,1612578266
xarxa.cloud,up,mastodon,3033,83860,20889,1612578270
cr8r.gg,up,mastodon,3029,30099,21458,1667660092
journa.host,up,mastodon,3004,195504,23041,1667650887
lile.cl,up,mastodon,2996,404935,19779,1651004483
mastodon.elte.hu,up,mastodon,2988,9689,10333,1612578266
opalstack.social,up,mastodon,2929,23417,13290,1668064184
toot.cafe,up,mastodon,2897,315649,29976,1612578268
cryptodon.lol,up,mastodon,2874,38792,16542,1667783067
best-friends.chat,up,mastodon,2857,12136646,18569,1612578266
cybre.space,up,mastodon,2837,3290323,39111,1612578269
persiansmastodon.com,up,mastodon,2811,9572,5941,1669090312
hispagatos.space,up,mastodon,2791,72439,22806,1612578270
discuss.systems,up,mastodon,2788,59888,15963,1667878005
ai.wiki,up,mastodon,2783,14191,9009,1678329717
oc.todon.fr,up,mastodon,2773,146553,25586,1612578270
freeradical.zone,up,mastodon,2770,520161,24536,1612578266
toad.social,up,mastodon,2757,304500,19257,1667903460
expressional.social,up,mastodon,2748,181157,11978,1668278006
tooting.ch,up,mastodon,2746,177701,26266,1612578269
mastodon.arch-linux.cz,up,mastodon,2712,55919,16968,1614098350
bildung.social,up,mastodon,2704,196495,26287,1612578268
androiddev.social,up,mastodon,2692,57081,20191,1667396811
ika.queloud.net,up,mastodon,2662,1520013,8999,1612578268
berlin.social,up,mastodon,2657,199658,36556,1612578347
ursal.zone,up,mastodon,2648,340341,24311,1612578266
darkart.space,up,mastodon,2626,6162,,1612578347
disabled.social,up,mastodon,2623,126173,18147,1667883830
mastodon.radio,up,mastodon,2606,171918,26582,1612578266
equestria.social,up,mastodon,2596,183898,26703,1612578266
digitalcourage.social,up,mastodon,2579,346918,25947,1612578271
mastodon.in.th,up,mastodon,2575,233686,15784,1612578271
acg.debula.ml,up,mastodon,2570,180016,15807,1614144704
