hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,1668111,72615364,64651,1612578269
pawoo.net,up,mastodon,925365,70860767,37764,1612578266
daystorm.netz.org,up,mastodon,479002,20,16,1683075712
mstdn.jp,up,mastodon,402422,71458472,61054,1612578266
baraag.net,up,mastodon,293164,10282236,27136,1612578267
mastodon.cloud,up,mastodon,273659,5325804,48368,1612578270
pravda.me,up,mastodon,228877,1301412,5467,1676919172
mstdn.social,up,mastodon,216261,13734441,57396,1612578271
mastodon.online,up,mastodon,192558,6846162,41013,1612578267
mastodon.world,up,mastodon,179063,4280405,31314,1615647261
mas.to,up,mastodon,166857,6182357,41558,1612578271
gc2.jp,up,mastodon,99856,1296472,0,1658913991
techhub.social,up,mastodon,78898,1185885,52217,1612578267
universeodon.com,up,mastodon,77325,2555722,24127,1667629108
mastodonapp.uk,up,mastodon,75501,2427441,29621,1667599292
masto.ai,up,mastodon,73132,1780787,59070,1667777524
mastodon.sdf.org,up,mastodon,72744,1659613,31653,1612578266
mastodon.uno,up,mastodon,70149,1255810,35399,1612578267
c.im,up,mastodon,64924,1927199,32870,1612578270
fosstodon.org,up,mastodon,61481,2790739,45925,1612578270
infosec.exchange,up,mastodon,61182,2128643,38990,1612578269
mastodon.top,up,mastodon,51201,629419,30167,1612578268
evsyukov.org,up,mastodon,50273,2133170,22,1669235116
persistent.info,up,mastodon,50273,2133132,,1668988968
hachyderm.io,up,mastodon,50273,2133170,32026,1651060929
mstdn.party,up,mastodon,50172,1315080,28687,1667944871
m.cmx.im,up,mastodon,42570,4779182,55342,1612578265
troet.cafe,up,mastodon,42554,3348896,32692,1612578268
mastodon.nl,up,mastodon,40219,1444683,33322,1612578268
social.vivaldi.net,up,mastodon,39492,1417111,54684,1668254531
ohai.social,up,mastodon,38796,1046606,29418,1667930033
sfba.social,up,mastodon,38522,1688802,37700,1612578268
mamot.fr,up,mastodon,38388,6503114,40841,1612578270
ploum.be,up,mastodon,38388,6503167,,1612578345
kolektiva.social,up,mastodon,36943,2003446,48145,1612578270
loforo.com,up,mastodon,36852,4504952,23169,1670267516
mastodon.art,up,mastodon,35716,2963244,43611,1612578267
mindly.social,up,mastodon,35598,1127967,28232,1649557318
mstdn.ca,up,mastodon,35028,1846438,30790,1651043715
tkz.one,up,mastodon,33672,431198,18820,1650008092
mast.lat,up,mastodon,33671,49571,13869,1671490848
mastorock.com,up,mastodon,33355,2050,3819,1685993082
toot.community,up,mastodon,30608,1175377,28500,1667465053
alive.bar,up,mastodon,30366,4329191,23584,1612578267
mastodon.gamedev.place,up,mastodon,29519,1000247,38425,1612578266
mastodon.scot,up,mastodon,28688,1537059,34388,1612578269
www.mastodon.scot,up,mastodon,28688,1536988,34388,1640988107
mastodon.xyz,up,mastodon,28529,1941674,45785,1612578271
piaille.fr,up,mastodon,28137,1506432,24772,1667313769
qoto.org,up,mastodon,26518,1495730,41008,1612578268
mastodon.au,up,mastodon,26176,527542,26840,1665705253
ravenation.club,up,mastodon,26040,402781,27408,1651017592
ioc.exchange,up,mastodon,26015,373944,29653,1612578269
aus.social,up,mastodon,24915,1926186,35088,1612578268
masto.es,up,mastodon,24023,408362,20176,1668226037
planet.moe,up,mastodon,23446,3529931,19655,1612578269
wxw.moe,up,mastodon,22322,7958553,25372,1612578266
wxw.ooo,up,mastodon,22322,7958553,25372,1666241191
mastouille.fr,up,mastodon,21345,154372,24715,1621282389
social.tchncs.de,up,mastodon,21323,2456957,43403,1612578266
det.social,up,mastodon,21125,645852,22776,1651496694
newsie.social,up,mastodon,20855,856942,123181,1667220086
mastodon.com.tr,up,mastodon,20716,457908,16236,1651774648
mastodon.ie,up,mastodon,20707,1028691,34449,1612578268
mastodon.bida.im,up,mastodon,20654,872958,33034,1612578268
masto.nu,up,mastodon,20339,79994,21647,1668359341
o3o.ca,up,mastodon,18035,6628771,24355,1612578269
nrw.social,up,mastodon,17940,910409,25624,1612578266
m.rthome.me,up,mastodon,17665,666,5634,1612578345
me.dm,up,mastodon,16793,105680,25341,1673350243
abdl.link,up,mastodon,16648,293453,14797,1612578267
mastodon.nu,up,mastodon,16553,511939,26885,1612579014
mastodontech.de,up,mastodon,16530,333322,32025,1612578266
mathstodon.xyz,up,mastodon,16290,899176,36468,1612578268
theblower.au,up,mastodon,15254,198961,20342,1667918249
mastodon-japan.net,up,mastodon,15072,2350956,15299,1667983507
glasgow.social,up,mastodon,14794,180384,26104,1612578268
mao.mastodonhub.com,up,mastodon,14654,1412820,14212,1612578269
sueden.social,up,mastodon,14364,467345,27333,1651092057
aethy.com,up,mastodon,14289,643419,14199,1667676749
ieji.de,up,mastodon,13976,247289,36465,1612578267
noc.social,up,mastodon,13313,311237,29746,1612578269
toot.wales,up,mastodon,13279,554452,35254,1612578268
kinky.business,up,mastodon,13047,437909,27521,1612578268
tech.lgbt,up,mastodon,13005,2105263,36326,1612578267
meow.social,up,mastodon,12981,1573447,33171,1612578267
norden.social,up,mastodon,12954,1738836,35204,1612578268
eldritch.cafe,up,mastodon,12770,2407964,37322,1612578267
octodon.social,up,mastodon,12221,2738153,41158,1612578266
social.cologne,up,mastodon,11946,434071,29630,1612578265
mastodon.green,up,mastodon,11916,781994,29560,1612578266
chaos.social,up,mastodon,11403,5238945,60544,1612578270
defcon.social,up,mastodon,11337,155931,25307,1668556021
toot.io,up,mastodon,11199,113270,27513,1612578267
social.linux.pizza,up,mastodon,11178,510930,39633,1612578269
