hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,1486059,62451393,58976,1612578269
pawoo.net,up,mastodon,904128,71558516,35427,1612578266
mastodon.firefly.land,up,mastodon,900700,71325788,35139,1689323171
daystorm.netz.org,up,mastodon,479002,20,16,1683075712
switter.at,up,mastodon,435490,8953408,11690,1612578267
mstdn.jp,up,mastodon,389962,68924172,58166,1612578266
baraag.net,up,mastodon,293821,9310156,25150,1612578267
mastodon.cloud,up,mastodon,265860,5439254,45308,1612578270
mstdn.social,up,mastodon,207515,12217995,53879,1612578271
pravda.me,up,mastodon,188077,853617,1043,1676919172
mastodon.online,up,mastodon,184397,5810684,37486,1612578267
mastodon.world,up,mastodon,173701,3533670,29575,1615647261
mas.to,up,mastodon,163995,5203974,38108,1612578271
gc2.jp,up,mastodon,99995,1229687,0,1658913991
techhub.social,up,mastodon,77766,946894,48870,1612578267
universeodon.com,up,mastodon,76125,2156048,20115,1667629108
mastodon.sdf.org,up,mastodon,72731,1422517,28461,1612578266
masto.ai,up,mastodon,71899,1500122,55823,1667777524
mastodon.uno,up,mastodon,68199,1165563,32512,1612578267
c.im,up,mastodon,63876,1655652,29838,1612578270
fosstodon.org,up,mastodon,60427,2461817,42795,1612578270
infosec.exchange,up,mastodon,57825,1711659,35758,1612578269
mastodon.top,up,mastodon,50928,543806,27577,1612578268
mstdn.party,up,mastodon,49719,1195661,25537,1667944871
hachyderm.io,up,mastodon,48733,1672797,28682,1651060929
troet.cafe,up,mastodon,41462,2843758,29498,1612578268
m.cmx.im,up,mastodon,40417,4332015,53100,1612578265
mastodon.nl,up,mastodon,39630,1156249,30463,1612578268
ohai.social,up,mastodon,38579,852206,25898,1667930033
sfba.social,up,mastodon,38436,1363192,36109,1612578268
mamot.fr,up,mastodon,38426,6363464,37716,1612578270
kolektiva.social,up,mastodon,36494,1712464,45045,1612578270
mindly.social,up,mastodon,35527,952513,25221,1649557318
mstdn.ca,up,mastodon,34717,1448209,27441,1651043715
mastodon.art,up,mastodon,34456,2624841,40339,1612578267
social.vivaldi.net,up,mastodon,34118,1093523,51409,1668254531
loforo.com,up,mastodon,33296,4070266,23169,1670267516
tkz.one,up,mastodon,32520,372407,16416,1650008092
mast.lat,up,mastodon,32520,26603,11469,1671490848
mastorock.com,up,mastodon,32517,1727,2109,1685993082
toot.community,up,mastodon,30308,975274,25841,1667465053
alive.bar,up,mastodon,29798,3993847,21716,1612578267
www.mastodon.scot,up,mastodon,28617,1296900,31561,1640988107
mastodon.scot,up,mastodon,28616,1296776,31558,1612578269
mastodon.xyz,up,mastodon,28554,1873589,42801,1612578271
mastodon.gamedev.place,up,mastodon,27608,789830,35340,1612578266
qoto.org,up,mastodon,26216,1366078,38215,1612578268
piaille.fr,up,mastodon,26139,1130457,22631,1667313769
mastodon.au,up,mastodon,26090,461683,23930,1665705253
ioc.exchange,up,mastodon,25886,327977,28351,1612578269
aus.social,up,mastodon,24666,1677672,32020,1612578268
ravenation.club,up,mastodon,24500,370410,24631,1651017592
masto.es,up,mastodon,22922,307943,17532,1668226037
masto.nu,up,mastodon,22446,74872,19215,1668359341
twingyeo.kr,up,mastodon,21932,2191643,24510,1612578267
planet.moe,up,mastodon,21892,2009186,17699,1612578269
wxw.moe,up,mastodon,21848,7193702,23621,1612578266
wxw.ooo,up,mastodon,21848,7193702,23621,1666241191
social.tchncs.de,up,mastodon,20934,2283651,40270,1612578266
newsie.social,up,mastodon,20907,700658,120357,1667220086
mastodon.ie,up,mastodon,20550,894567,31359,1612578268
mastodon.bida.im,up,mastodon,20508,858515,30674,1612578268
