hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,1805505,81464100,68294,1612578269
good.news,up,mastodon,1523122,9123122,4123122,1689323959
pawoo.net,up,mastodon,930679,71309788,39556,1612578266
pawoo.org,up,mastodon,930679,71309788,39556,1705932679
daystorm.netz.org,up,mastodon,479002,20,16,1683075712
mstdn.jp,up,mastodon,404632,73646297,63389,1612578266
baraag.net,up,mastodon,293403,11343490,28295,1612578267
mastodon.cloud,up,mastodon,273518,5441568,50899,1612578270
pravda.me,up,mastodon,228892,1513847,7250,1676919172
mstdn.social,up,mastodon,222588,15032649,60387,1612578271
mastodon.online,up,mastodon,194299,7787434,44053,1612578267
mastodon.world,up,mastodon,181591,4928923,34151,1615647261
mas.to,up,mastodon,169411,7045286,44511,1612578271
gc2.jp,up,mastodon,99737,1293929,0,1658913991
techhub.social,up,mastodon,79558,1411554,32998,1612578267
universeodon.com,up,mastodon,78310,2862096,27159,1667629108
masto.ai,up,mastodon,73548,2025188,61693,1667777524
mastodon.sdf.org,up,mastodon,72816,1870377,34281,1612578266
testbed.sdf.org,up,mastodon,72748,1670840,,1700357714
mastodon.uno,up,mastodon,71500,1288572,37746,1612578267
c.im,up,mastodon,66094,2152209,33937,1612578270
infosec.exchange,up,mastodon,63931,2501198,41821,1612578269
fosstodon.org,up,mastodon,61677,3030430,48625,1612578270
mastodon.top,up,mastodon,51498,687820,32090,1612578268
evsyukov.org,up,mastodon,51492,2521635,22,1669235116
hachyderm.io,up,mastodon,51492,2521542,34891,1651060929
persistent.info,up,mastodon,51492,2521635,,1668988968
mstdn.party,up,mastodon,50415,1416169,31157,1667944871
social.vivaldi.net,up,mastodon,43709,1716789,57413,1668254531
m.cmx.im,up,mastodon,43648,5110007,56983,1612578265
troet.cafe,up,mastodon,43103,3914861,35218,1612578268
mastodon.nl,up,mastodon,40902,1718513,35675,1612578268
loforo.com,up,mastodon,40427,4941964,23169,1670267516
ohai.social,up,mastodon,39025,1183781,32264,1667930033
sfba.social,up,mastodon,38609,1952532,40368,1612578268
ploum.be,up,mastodon,38365,6314802,,1612578345
mamot.fr,up,mastodon,38365,6314908,43382,1612578270
ploum.net,up,mastodon,38365,6314802,,1699688359
kolektiva.social,up,mastodon,37334,2283182,50791,1612578270
mastodon.art,up,mastodon,36380,3204576,46195,1612578267
mindly.social,up,mastodon,35657,1230354,31185,1649557318
mstdn.ca,up,mastodon,34896,2148481,33426,1651043715
social.quodverum.com,up,mastodon,34308,7844266,12423,1612578267
mast.lat,up,mastodon,34154,58940,10715,1671490848
tkz.one,up,mastodon,34152,457154,15198,1650008092
mastorock.com,up,mastodon,33355,2230,5062,1685993082
alive.bar,up,mastodon,30947,4568587,24403,1612578267
toot.community,up,mastodon,30821,1308370,30689,1667465053
mastodon.gamedev.place,up,mastodon,30699,1162907,40945,1612578266
piaille.fr,up,mastodon,29140,1826298,27288,1667313769
www.mastodon.scot,up,mastodon,28740,1768818,36756,1640988107
mastodon.scot,up,mastodon,28738,1769101,36759,1612578269
mastodon.xyz,up,mastodon,28513,1991323,48260,1612578271
qoto.org,up,mastodon,26797,1510336,43335,1612578268
mastodon.au,up,mastodon,26328,575581,29196,1665705253
ravenation.club,up,mastodon,25984,423195,29672,1651017592
ioc.exchange,up,mastodon,25924,413026,31926,1612578269
aus.social,up,mastodon,25046,2140609,37623,1612578268
det.social,up,mastodon,24821,694236,24199,1651496694
masto.es,up,mastodon,24702,473276,22286,1668226037
planet.moe,up,mastodon,24501,5193980,21011,1612578269
wxw.ooo,up,mastodon,22591,8748439,26582,1666241191
wxw.moe,up,mastodon,22591,8748439,26582,1612578266
social.tchncs.de,up,mastodon,21844,2640177,45935,1612578266
mastouille.fr,up,mastodon,21485,166741,26443,1621282389
mastodon.ie,up,mastodon,20869,1175674,36841,1612578268
mastodon.com.tr,up,mastodon,20860,471845,17340,1651774648
newsie.social,up,mastodon,20832,973902,125599,1667220086
mastodon.bida.im,up,mastodon,20736,900471,35127,1612578268
masto.nu,up,mastodon,20717,82652,23369,1668359341
aethy.com,up,mastodon,19991,824925,15741,1667676749
me.dm,up,mastodon,19544,130164,27641,1673350243
o3o.ca,up,mastodon,18025,6953358,25913,1612578269
nrw.social,up,mastodon,18017,1053081,27754,1612578266
m.rthome.me,up,mastodon,17675,665,5924,1612578345
mathstodon.xyz,up,mastodon,16840,1012689,38378,1612578268
abdl.link,up,mastodon,16729,299425,16043,1612578267
mastodon.nu,up,mastodon,16647,595258,29048,1612579014
mastodontech.de,up,mastodon,16516,379902,32185,1612578266
mastodon-japan.net,up,mastodon,15567,2935290,16925,1667983507
theblower.au,up,mastodon,15291,237792,22237,1667918249
glasgow.social,up,mastodon,14794,207609,27467,1612578268
mao.mastodonhub.com,up,mastodon,14681,1425739,14861,1612578269
sueden.social,up,mastodon,14402,535558,29748,1651092057
ieji.de,up,mastodon,14116,278789,38781,1612578267
tech.lgbt,up,mastodon,13347,2503234,39053,1612578267
noc.social,up,mastodon,13342,344657,31954,1612578269
kinky.business,up,mastodon,13206,474768,28995,1612578268
norden.social,up,mastodon,13118,2002340,37550,1612578268
meow.social,up,mastodon,13007,1750043,30948,1612578267
toot.wales,up,mastodon,12927,613553,37449,1612578268
eldritch.cafe,up,mastodon,12789,2559113,39598,1612578267
octodon.social,up,mastodon,12223,2885463,43660,1612578266
social.cologne,up,mastodon,11968,500166,31721,1612578265
mastodon.green,up,mastodon,11929,878909,31879,1612578266
chaos.social,up,mastodon,11910,5784646,63279,1612578270
freemasonry.social,up,mastodon,11484,8366,10364,1668384511
social.linux.pizza,up,mastodon,11402,570945,41826,1612578269
toot.io,up,mastodon,11381,133061,29579,1612578267
defcon.social,up,mastodon,11348,187418,27690,1668556021
indieweb.social,up,mastodon,11272,455639,39783,1612578267
denostodon.deno.dev,up,mastodon,11272,455615,,1682895834
awscommunity.social,up,mastodon,11142,213123,27964,1651137353
mastodon.iriseden.eu,up,mastodon,11134,77440,20819,1612578267
muenchen.social,up,mastodon,10828,452575,27959,1612578269
med-mastodon.com,up,mastodon,10816,389403,28985,1667195769
framapiaf.org,up,mastodon,10791,2434477,36397,1612578271
sigmoid.social,up,mastodon,10609,170229,28469,1667484307
social.dev-wiki.de,up,mastodon,10547,167290,27488,1612578266
ruhr.social,up,mastodon,10478,565223,36206,1612578266
social.anoxinon.de,up,mastodon,10257,374329,32104,1612578267
mstdn.tokyocameraclub.com,up,mastodon,10142,129810,12578,1612578270
ro-mastodon.puyo.jp,up,mastodon,9993,2509265,3307,1612578267
love.alicecomplex.com,up,mastodon,9904,28057831,127193,1612578270
hessen.social,up,mastodon,9888,471157,25279,1621452692
climatejustice.social,up,mastodon,9762,431750,23298,1612578268
projectmushroom.social,up,mastodon,9333,34810,,1668572864
cyberplace.social,up,mastodon,9318,49145,24595,1669121871
stranger.social,up,mastodon,9063,138575,24917,1669842504
mastodon.nz,up,mastodon,9044,859233,31390,1612578268
nerdculture.de,up,mastodon,9007,555855,22988,1612578269
noagendasocial.com,up,mastodon,8989,4006069,69862,1612578269
dice.camp,up,mastodon,8786,848268,33175,1612578270
botsin.space,up,mastodon,8705,26112758,40012,1612578269
aipi.social,up,mastodon,8463,22933,3985,1612578266
socel.net,up,mastodon,8422,355979,33072,1612578267
hostux.social,up,mastodon,8273,435164,28976,1612578266
101010.pl,up,mastodon,8269,447692,26629,1612578269
persiansmastodon.com,up,mastodon,8266,30442,9147,1669090312
h4.io,up,mastodon,8234,83008,19431,1651682903
twit.social,up,mastodon,8206,350289,34746,1612578268
mastodon.fun,up,mastodon,8108,1052353,19855,1612578387
me.ns.ci,up,mastodon,8108,1052369,19856,1612578270
geekdom.social,up,mastodon,8040,85758,22591,1669308888
econtwitter.net,up,mastodon,8006,225569,15887,1667605044
g0v.social,up,mastodon,7589,938596,30313,1612578269
mastodont.cat,up,mastodon,7539,1041602,23271,1612578269
truthsocial.co.in,up,mastodon,7210,61805,108900,1651281820
mstdn.science,up,mastodon,7204,278029,104581,1667197941
graphics.social,up,mastodon,7095,21589,24124,1667628718
pol.social,up,mastodon,6981,147410,24002,1635770435
livellosegreto.it,up,mastodon,6981,364465,27266,1648511628
vocalodon.net,up,mastodon,6965,4821876,22900,1612578268
nojack.easydns.ca,up,mastodon,6949,31590,22513,1612578267
social.librem.one,up,mastodon,6922,152271,35838,1612578267
occm.cc,up,mastodon,6683,4821814,2002,1626061599
moth.social,up,mastodon,6651,37155,23573,1671693455
urbanists.social,up,mastodon,6222,342065,29166,1667260279
vis.social,up,mastodon,6219,179268,36217,1612578269
queer.party,up,mastodon,6145,1027921,39168,1612578268
ruby.social,up,mastodon,5830,240304,62036,1612578266
dju.social,up,mastodon,5748,89611,20124,1651251870
union.place,up,mastodon,5727,262318,23635,1668130028
imastodon.net,up,mastodon,5669,15317411,15716,1612578266
toot.funami.tech,up,mastodon,5649,122249,17140,1665984385
zirk.us,up,mastodon,5616,680831,31887,1667517909
kirakiratter.com,up,mastodon,5482,2606597,16778,1612578265
metalhead.club,up,mastodon,5436,442192,36389,1612578270
fediscience.org,up,mastodon,5432,434199,33741,1612578270
social.politicaconciencia.org,up,mastodon,5378,289258,27571,1612578268
mastodonczech.cz,up,mastodon,5262,167955,21922,1668156684
mastodontti.fi,up,mastodon,5236,299439,28316,1612578266
ecoevo.social,up,mastodon,5212,231313,27836,1667426972
bark.lgbt,up,mastodon,5209,158725,21171,1671200896
toot.aquilenet.fr,up,mastodon,5198,280521,30525,1612578268
masto.pt,up,mastodon,5158,387078,36376,1612578270
cupoftea.social,up,mastodon,5097,147844,24675,1668904962
convo.casa,up,mastodon,5082,45241,25425,1668572374
scholar.social,up,mastodon,4791,536913,39140,1612578267
kinkyelephant.com,up,mastodon,4775,284980,25377,1612578269
mstdn.guru,up,mastodon,4773,1679288,16429,1612578268
rollenspiel.social,up,mastodon,4532,256567,17731,1612578267
gensokyo.town,up,mastodon,4503,519874,16558,1612578266
mastodon.eus,up,mastodon,4483,301595,23536,1612578270
lor.sh,up,mastodon,4456,509071,33127,1612578267
phpc.social,up,mastodon,4414,206705,32017,1612578266
witches.live,up,mastodon,4360,598407,130567,1612578266
muenster.im,up,mastodon,4308,201787,24513,1612578266
wien.rocks,up,mastodon,4282,211841,19689,1620986504
todon.eu,up,mastodon,4267,527917,31768,1612578269
sciences.social,up,mastodon,4267,141711,27326,1667197941
linuxrocks.online,up,mastodon,4248,227711,38381,1612578265
ichiji.social,up,mastodon,4222,2000984,14019,1612578267
1234.as,up,mastodon,4204,768827,19335,1612578266
mastodon.com.py,up,mastodon,4138,26554,13137,1668961593
sociale.network,up,mastodon,4133,355193,30128,1612578266
mastodonbooks.net,up,mastodon,3998,61097,19369,1668780698
mastodon.zaclys.com,up,mastodon,3968,248516,33194,1612578266
artsio.com,up,mastodon,3967,20268,16215,1651010199
lou.lt,up,mastodon,3947,107728,20668,1612578270
rubber.social,up,mastodon,3810,157226,23317,1612578269
freeatlantis.com,up,mastodon,3789,1836065,19361,1628611184
social.targaryen.house,up,mastodon,3782,109225,29693,1612578269
genomic.social,up,mastodon,3760,125179,25597,1667385374
kind.social,up,mastodon,3744,287355,30340,1612578267
wandering.shop,up,mastodon,3729,1780602,40000,1612578269
dresden.network,up,mastodon,3697,269741,27926,1612578267
yiff.life,up,mastodon,3692,1047873,33686,1612578267
bgme.me,up,mastodon,3690,4575583,26158,1612578270
cr8r.gg,up,mastodon,3651,45670,28243,1667660092
gensokyo.social,up,mastodon,3644,111180,28729,1612578268
writing.exchange,up,mastodon,3623,467774,38887,1612578267
mastodon.elte.hu,up,mastodon,3572,9839,13173,1612578266
mastodon-belgium.be,up,mastodon,3572,171390,21874,1667430788
qdon.space,up,mastodon,3520,521138,15139,1612578270
beta.qdon.space,up,mastodon,3520,521205,15143,1623851869
mathtod.online,up,mastodon,3421,74886,13976,1612578271
masto.nobigtech.es,up,mastodon,3397,107249,22731,1635871966
liker.social,up,mastodon,3385,418482,20876,1612578267
tooot.im,up,mastodon,3377,549456,32885,1612578266
rheinneckar.social,up,mastodon,3369,78006,24383,1650131184
todon.nl,up,mastodon,3352,1403169,35992,1612578267
donphan.social,up,mastodon,3343,129695,27604,1612578271
piano.masto.host,up,mastodon,3308,7662,6143,1612578345
mastoturk.org,up,mastodon,3273,191111,1574,1674611164
photog.social,up,mastodon,3253,457834,37285,1612578268
mastodon.radio,up,mastodon,3232,263596,31603,1612578266
fulda.social,up,mastodon,3196,58770,17975,1612578270
ffxiv-mastodon.com,up,mastodon,3187,637876,6963,1612578267
tabletop.social,up,mastodon,3160,152282,31119,1612578269
climatejustice.rocks,up,mastodon,3159,93941,22435,1650998319
lile.cl,up,mastodon,3120,515055,25645,1651004483
best-friends.chat,up,mastodon,3116,12200369,23146,1612578266
expressional.social,up,mastodon,3107,89800,17993,1668278006
