hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,2562320,122055837,82360,1612578269
pawoo.net,up,mastodon,962563,74385017,45427,1612578266
mstdn.jp,up,mastodon,411166,81028073,71303,1612578266
baraag.net,up,mastodon,295870,16125876,33347,1612578267
mastodon.cloud,up,mastodon,276320,5988712,59465,1612578270
mstdn.social,up,mastodon,255432,19178495,70821,1612578271
pravda.me,up,mastodon,228909,1709374,8794,1676919172
mastodon.world,up,mastodon,190491,6864563,43440,1615647261
mastodon.online,up,mastodon,189555,10179852,55926,1612578267
mas.to,up,mastodon,181914,10297397,55605,1612578271
techhub.social,up,mastodon,82494,2108350,43329,1612578267
universeodon.com,up,mastodon,81647,3898135,37698,1667629108
mastodon.uno,up,mastodon,75657,1486640,47023,1612578267
infosec.exchange,up,mastodon,74033,4066925,52638,1612578269
masto.ai,up,mastodon,73299,2793409,70986,1667777524
mastodon.sdf.org,up,mastodon,73053,2371777,28999,1612578266
c.im,up,mastodon,67570,3138546,43718,1612578270
social.vivaldi.net,up,mastodon,65872,2865771,67476,1668254531
fosstodon.org,up,mastodon,62427,4105034,58932,1612578270
loforo.com,up,mastodon,56308,6883312,23169,1670267516
persistent.info,up,mastodon,55872,3858556,,1668988968
hachyderm.io,up,mastodon,55872,3858556,45922,1651060929
mstdn.party,up,mastodon,51733,1728148,40007,1667944871
mastodon.top,up,mastodon,51294,842006,39276,1612578268
m.cmx.im,up,mastodon,46480,6404553,63091,1612578265
troet.cafe,up,mastodon,46020,3569569,26628,1612578268
mastodon.nl,up,mastodon,43200,2758875,44144,1612578268
aethy.com,up,mastodon,43187,1400265,21034,1667676749
ohai.social,up,mastodon,39845,1748898,43432,1667930033
kolektiva.social,up,mastodon,39663,3335771,60553,1612578270
piaille.fr,up,mastodon,39583,3030895,35237,1667313769
mastodon.art,up,mastodon,39131,3991332,52621,1612578267
sfba.social,up,mastodon,39112,2939000,41103,1612578268
mamot.fr,up,mastodon,38778,7025001,52611,1612578270
ploum.be,up,mastodon,38778,7024875,,1612578345
ploum.net,up,mastodon,38778,7025161,,1699688359
mast.lat,up,mastodon,36714,120428,15873,1671490848
tkz.one,up,mastodon,36703,643246,19999,1650008092
mindly.social,up,mastodon,35952,1575049,40814,1649557318
mstdn.ca,up,mastodon,35234,3099804,43233,1651043715
mastodon.gamedev.place,up,mastodon,33177,1622053,50523,1612578266
alive.bar,up,mastodon,32591,5879051,30794,1612578267
toot.community,up,mastodon,31946,1821089,40745,1667465053
planet.moe,up,mastodon,31664,13759740,25502,1612578269
masto.es,up,mastodon,29425,840901,20598,1668226037
me.dm,up,mastodon,29062,213337,35846,1673350243
www.mastodon.scot,up,mastodon,29038,2292790,46635,1640988107
mastodon.scot,up,mastodon,29038,2292625,46635,1612578269
mastodon.xyz,up,mastodon,28461,2210709,57289,1612578271
ravenation.club,up,mastodon,27696,475449,37733,1651017592
qoto.org,up,mastodon,27577,1715989,51134,1612578268
mstdn.business,up,mastodon,27130,225910,211666,1671146966
ioc.exchange,up,mastodon,26750,556107,40835,1612578269
mastodon.au,up,mastodon,26731,708478,37700,1665705253
aus.social,up,mastodon,25648,2928692,43942,1612578268
det.social,up,mastodon,25466,907011,30346,1651496694
masto.nu,up,mastodon,23887,87360,19456,1668359341
wxw.moe,up,mastodon,23482,11552539,31579,1612578266
wxw.ooo,up,mastodon,23482,11552318,31579,1666241191
social.tchncs.de,up,mastodon,22662,3456697,55500,1612578266
mastouille.fr,up,mastodon,21796,221177,32865,1621282389
mastodon.com.tr,up,mastodon,21201,471888,20758,1651774648
mastodon.ie,up,mastodon,21151,1597380,46257,1612578268
mastodon.bida.im,up,mastodon,21140,955824,41770,1612578268
thu.closed.social,up,mastodon,21041,158399,24,1612578345
newsie.social,up,mastodon,20757,1349643,134869,1667220086
mathstodon.xyz,up,mastodon,19960,1368278,45175,1612578268
nrw.social,up,mastodon,18429,1581910,36183,1612578266
o3o.ca,up,mastodon,18019,8594665,31600,1612578269
abdl.link,up,mastodon,17181,314157,19786,1612578267
mastodon.nu,up,mastodon,17043,878607,34734,1612579014
mastodon-japan.net,up,mastodon,16754,5523066,22996,1667983507
mastodontech.de,up,mastodon,16514,537404,32236,1612578266
theblower.au,up,mastodon,15439,377715,29664,1667918249
defcon.social,up,mastodon,15027,327365,36860,1668556021
ieji.de,up,mastodon,14899,390305,47706,1612578267
mao.mastodonhub.com,up,mastodon,14893,1447218,17432,1612578269
glasgow.social,up,mastodon,14880,254439,29494,1612578268
sueden.social,up,mastodon,14578,803393,36429,1651092057
norden.social,up,mastodon,13671,2987356,46659,1612578268
noc.social,up,mastodon,13414,441958,39896,1612578269
meow.social,up,mastodon,13093,2299169,27056,1612578267
eldritch.cafe,up,mastodon,12964,2986797,48418,1612578267
chaos.social,up,mastodon,12848,7940347,73356,1612578270
toot.io,up,mastodon,12263,211180,37895,1612578267
mstdn.plus,up,mastodon,12202,185950,30435,1612579078
octodon.social,up,mastodon,12196,3130508,52361,1612578266
social.cologne,up,mastodon,12047,740481,39685,1612578265
mastodon.green,up,mastodon,11975,1189709,37827,1612578266
social.linux.pizza,up,mastodon,11905,817198,50976,1612578269
freemasonry.social,up,mastodon,11834,309,12685,1668384511
indieweb.social,up,mastodon,11765,687955,49433,1612578267
denostodon.deno.dev,up,mastodon,11765,687947,,1682895834
med-mastodon.com,up,mastodon,11576,456868,37437,1667195769
toot.wales,up,mastodon,11244,738007,45735,1612578268
