hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,2641288,126029523,83900,1612578269
pawoo.net,up,mastodon,963362,74651475,45870,1612578266
mstdn.jp,up,mastodon,411862,81533541,71947,1612578266
baraag.net,up,mastodon,296002,16551969,33882,1612578267
mastodon.cloud,up,mastodon,276634,5957607,60264,1612578270
mstdn.social,up,mastodon,258045,19574073,72032,1612578271
pravda.me,up,mastodon,228911,1770065,8899,1676919172
mastodon.world,up,mastodon,191465,7014228,44453,1615647261
mastodon.online,up,mastodon,189457,10352545,57012,1612578267
mas.to,up,mastodon,182788,10571235,56805,1612578271
techhub.social,up,mastodon,82769,2134410,44318,1612578267
universeodon.com,up,mastodon,81680,3970904,38781,1667629108
mastodon.uno,up,mastodon,76261,1502141,47815,1612578267
infosec.exchange,up,mastodon,74956,4194095,53625,1612578269
masto.ai,up,mastodon,73278,2838260,71898,1667777524
mastodon.sdf.org,up,mastodon,73073,2370960,29841,1612578266
c.im,up,mastodon,67690,3237339,44576,1612578270
fosstodon.org,up,mastodon,62494,4186850,59895,1612578270
social.vivaldi.net,up,mastodon,61880,2961621,68468,1668254531
loforo.com,up,mastodon,57593,7040411,23169,1670267516
hachyderm.io,up,mastodon,56044,3951235,47015,1651060929
mstdn.party,up,mastodon,51875,1755650,40813,1667944871
mastodon.top,up,mastodon,51289,856200,39900,1612578268
m.cmx.im,up,mastodon,46657,6515954,63593,1612578265
troet.cafe,up,mastodon,46422,3712382,26789,1612578268
aethy.com,up,mastodon,44637,1450233,21371,1667676749
mastodon.nl,up,mastodon,43587,2835256,44938,1612578268
piaille.fr,up,mastodon,40443,3144742,36143,1667313769
ohai.social,up,mastodon,39925,1798341,44407,1667930033
kolektiva.social,up,mastodon,39839,3440364,61618,1612578270
mamot.fr,up,mastodon,39425,7049039,53475,1612578270
mastodon.art,up,mastodon,39372,4044711,53657,1612578267
sfba.social,up,mastodon,39155,3014004,41278,1612578268
mast.lat,up,mastodon,36925,124479,16908,1671490848
tkz.one,up,mastodon,36914,658796,20956,1650008092
mindly.social,up,mastodon,35973,1598311,41671,1649557318
mstdn.ca,up,mastodon,35410,3192697,44237,1651043715
social.quodverum.com,up,mastodon,34289,8314942,14298,1612578267
mastodon.gamedev.place,up,mastodon,33317,1663070,51407,1612578266
alive.bar,up,mastodon,32637,5971888,31239,1612578267
planet.moe,up,mastodon,32345,14762344,25818,1612578269
toot.community,up,mastodon,32100,1840919,41815,1667465053
me.dm,up,mastodon,29646,219772,36508,1673350243
masto.es,up,mastodon,29521,859266,21431,1668226037
mastodon.scot,up,mastodon,29067,2350378,47513,1612578269
mastodon.xyz,up,mastodon,28455,2228663,58361,1612578271
qoto.org,up,mastodon,27723,1730376,51844,1612578268
ravenation.club,up,mastodon,27576,480619,38457,1651017592
mstdn.business,up,mastodon,27109,232122,212300,1671146966
ioc.exchange,up,mastodon,26916,569449,41586,1612578269
mastodon.au,up,mastodon,26835,724488,38465,1665705253
aus.social,up,mastodon,25742,2993917,44773,1612578268
det.social,up,mastodon,25459,931221,30925,1651496694
masto.nu,up,mastodon,24039,90748,19482,1668359341
wxw.moe,up,mastodon,23582,11766830,31949,1612578266
wxw.ooo,up,mastodon,23582,11766555,31949,1666241191
social.tchncs.de,up,mastodon,22762,3525288,56441,1612578266
mastouille.fr,up,mastodon,21812,225715,33509,1621282389
mastodon.com.tr,up,mastodon,21248,474409,21027,1651774648
mastodon.ie,up,mastodon,21186,1633670,47232,1612578268
mastodon.bida.im,up,mastodon,21160,967032,42418,1612578268
thu.closed.social,up,mastodon,21104,160701,24,1612578345
newsie.social,up,mastodon,20750,1376523,136311,1667220086
mathstodon.xyz,up,mastodon,20195,1397899,45870,1612578268
nrw.social,up,mastodon,18519,1632170,36947,1612578266
o3o.ca,up,mastodon,18016,8713510,32007,1612578269
abdl.link,up,mastodon,17222,315482,19986,1612578267
mastodon.nu,up,mastodon,17187,906230,35548,1612579014
mastodon-japan.net,up,mastodon,16869,5680897,23477,1667983507
mastodontech.de,up,mastodon,16522,554022,32796,1612578266
qlub.social,up,mastodon,15553,43908,7770,1739475706
theblower.au,up,mastodon,15438,391695,30309,1667918249
defcon.social,up,mastodon,15278,341138,37715,1668556021
ieji.de,up,mastodon,15017,406500,48495,1612578267
mao.mastodonhub.com,up,mastodon,14900,1450434,17565,1612578269
glasgow.social,up,mastodon,14889,258454,30348,1612578268
sueden.social,up,mastodon,14604,826584,37191,1651092057
norden.social,up,mastodon,13743,3074750,47424,1612578268
noc.social,up,mastodon,13416,448756,40581,1612578269
meow.social,up,mastodon,13084,2335238,27837,1612578267
eldritch.cafe,up,mastodon,12976,3022966,49230,1612578267
chaos.social,up,mastodon,12920,8119419,74296,1612578270
toot.io,up,mastodon,12623,218520,38631,1612578267
mstdn.plus,up,mastodon,12286,188810,31163,1612579078
octodon.social,up,mastodon,12113,3132983,53107,1612578266
social.cologne,up,mastodon,12057,764232,40396,1612578265
mastodon.green,up,mastodon,11988,1223240,38678,1612578266
social.linux.pizza,up,mastodon,11942,842755,51809,1612578269
freemasonry.social,up,mastodon,11896,310,12842,1668384511
indieweb.social,up,mastodon,11793,706257,50447,1612578267
med-mastodon.com,up,mastodon,11589,457703,38164,1667195769
toot.wales,up,mastodon,11258,756870,46535,1612578268
cyberplace.social,up,mastodon,11140,119015,33935,1669121871
mastodon.iriseden.eu,up,mastodon,11139,82576,25377,1612578267
sigmoid.social,up,mastodon,11052,214069,36944,1667484307
muenchen.social,up,mastodon,10989,428004,21176,1612578269
ro-mastodon.puyo.jp,up,mastodon,10950,2840230,3623,1612578267
framapiaf.org,up,mastodon,10785,2705970,45921,1612578271
ruhr.social,up,mastodon,10651,829482,45570,1612578266
mstdn.tokyocameraclub.com,up,mastodon,10594,148207,16355,1612578270
social.anoxinon.de,up,mastodon,10313,505443,40844,1612578267
hessen.social,up,mastodon,10133,767059,33363,1621452692
climatejustice.social,up,mastodon,10071,725623,29948,1612578268
stranger.social,up,mastodon,9851,230593,33766,1669842504
projectmushroom.social,up,mastodon,9303,34350,,1668572864
dice.camp,up,mastodon,9271,1239895,43088,1612578270
occm.cc,up,mastodon,9124,6257191,3162,1626061599
mastodon.nz,up,mastodon,9115,1219652,40457,1612578268
botsin.space,up,mastodon,8978,31641922,48229,1612578269
socel.net,up,mastodon,8637,472305,41802,1612578267
h4.io,up,mastodon,8620,116494,24852,1651682903
mastodont.cat,up,mastodon,8599,1222659,30884,1612578269
aipi.social,up,mastodon,8563,28888,18179,1612578266
hostux.social,up,mastodon,8508,505250,33198,1612578266
101010.pl,up,mastodon,8475,662057,19526,1612578269
twit.social,up,mastodon,8304,509463,43986,1612578268
me.ns.ci,up,mastodon,8197,1210771,24371,1612578270
geekdom.social,up,mastodon,8071,137272,27965,1669308888
econtwitter.net,up,mastodon,8028,232763,21403,1667605044
g0v.social,up,mastodon,7825,1247532,38308,1612578269
pol.social,up,mastodon,7732,271850,32195,1635770435
livellosegreto.it,up,mastodon,7640,432662,35334,1648511628
truthsocial.co.in,up,mastodon,7493,62855,111650,1651281820
graphics.social,up,mastodon,7266,39208,31946,1667628718
mstdn.science,up,mastodon,7225,393209,28743,1667197941
nerdculture.de,up,mastodon,7145,731191,27324,1612578269
flipboard.social,up,mastodon,7031,554743,33810,1674337995
social.librem.one,up,mastodon,7006,175688,43304,1612578267
vocalodon.net,up,mastodon,6993,5218660,26304,1612578268
nojack.easydns.ca,up,mastodon,6946,16374,25895,1612578267
ruby.social,up,mastodon,6387,363202,70937,1612578266
urbanists.social,up,mastodon,6382,607105,38681,1667260279
bark.lgbt,up,mastodon,6302,316520,30114,1671200896
vis.social,up,mastodon,6264,216523,44789,1612578269
queer.party,up,mastodon,6134,1170879,47468,1612578268
zirk.us,up,mastodon,6066,880948,42456,1667517909
union.place,up,mastodon,5878,386933,29357,1668130028
mastodontti.fi,up,mastodon,5834,437536,36303,1612578266
metalhead.club,up,mastodon,5755,607547,43363,1612578270
fediscience.org,up,mastodon,5750,620687,40959,1612578270
dju.social,up,mastodon,5726,140383,26645,1651251870
imastodon.net,up,mastodon,5696,16304535,19074,1612578266
toot.funami.tech,up,mastodon,5652,196543,22271,1665984385
mastodon.eus,up,mastodon,5538,489186,30813,1612578270
social.politicaconciencia.org,up,mastodon,5472,315887,33683,1612578268
kirakiratter.com,up,mastodon,5466,2666086,20260,1612578265
mastodonczech.cz,up,mastodon,5463,340867,28039,1668156684
cupoftea.social,up,mastodon,5399,250722,35717,1668904962
ecoevo.social,up,mastodon,5363,343143,36352,1667426972
link.baai.ac.cn,up,mastodon,5360,18161,2232,1693627486
sciences.social,up,mastodon,5356,262110,36044,1667197941
convo.casa,up,mastodon,5330,55024,35985,1668572374
toot.aquilenet.fr,up,mastodon,5310,310107,37755,1612578268
masto.pt,up,mastodon,5281,497127,44724,1612578270
phpc.social,up,mastodon,5084,332952,40897,1612578266
kinkyelephant.com,up,mastodon,5007,351988,31955,1612578269
scholar.social,up,mastodon,4771,655054,48080,1612578267
mstdn.guru,up,mastodon,4752,1740009,18533,1612578268
rollenspiel.social,up,mastodon,4644,413461,19603,1612578267
lor.sh,up,mastodon,4578,832894,42339,1612578267
todon.eu,up,mastodon,4506,753475,39116,1612578269
gensokyo.town,up,mastodon,4494,527009,19062,1612578266
linuxrocks.online,up,mastodon,4406,241471,45285,1612578265
wien.rocks,up,mastodon,4401,288304,24985,1620986504
muenster.im,up,mastodon,4346,286868,31170,1612578266
sociale.network,up,mastodon,4337,566005,37288,1612578266
1234.as,up,mastodon,4296,884502,24086,1612578266
mastodon.elte.hu,up,mastodon,4281,10453,15878,1612578266
kind.social,up,mastodon,4272,554899,39477,1612578267
ichiji.social,up,mastodon,4204,1948088,17124,1612578267
rubber.social,up,mastodon,4183,227858,28897,1612578269
mastodon.zaclys.com,up,mastodon,4137,370171,40714,1612578266
lou.lt,up,mastodon,4029,127360,26921,1612578270
artsio.com,up,mastodon,3948,24748,18788,1651010199
bgme.me,up,mastodon,3921,5866534,31553,1612578270
genomic.social,up,mastodon,3898,197576,33471,1667385374
fairy.id,up,mastodon,3873,220946,27791,1644249296
freeatlantis.com,up,mastodon,3854,2012039,24052,1628611184
