hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,2123150,105800673,75812,1612578269
pawoo.net,up,mastodon,951485,73626717,43175,1612578266
mstdn.jp,up,mastodon,408016,78407643,67892,1612578266
baraag.net,up,mastodon,294515,14227755,31179,1612578267
mastodon.cloud,up,mastodon,275278,5760341,55606,1612578270
mstdn.social,up,mastodon,239198,18093090,65842,1612578271
pravda.me,up,mastodon,228911,1990982,10499,1676919172
mastodon.online,up,mastodon,190336,9865352,50343,1612578267
mastodon.world,up,mastodon,184428,6418404,38078,1615647261
mas.to,up,mastodon,177015,9305800,49952,1612578271
universeodon.com,up,mastodon,81354,3646685,33008,1667629108
techhub.social,up,mastodon,81077,1917580,37626,1612578267
mastodon.uno,up,mastodon,73938,1388933,42376,1612578267
masto.ai,up,mastodon,73419,2572051,66591,1667777524
mastodon.sdf.org,up,mastodon,72982,2232327,24793,1612578266
infosec.exchange,up,mastodon,70697,3486126,47510,1612578269
c.im,up,mastodon,67043,2826654,38917,1612578270
fosstodon.org,up,mastodon,62140,3753888,53843,1612578270
social.vivaldi.net,up,mastodon,55062,2445055,62567,1668254531
hachyderm.io,up,mastodon,54016,3473317,40395,1651060929
persistent.info,up,mastodon,54016,3473317,,1668988968
mastodon.top,up,mastodon,51350,778658,35792,1612578268
mstdn.party,up,mastodon,51080,1632847,35858,1667944871
loforo.com,up,mastodon,50119,6126774,23169,1670267516
m.cmx.im,up,mastodon,45409,5850505,60319,1612578265
troet.cafe,up,mastodon,44453,4847007,40139,1612578268
mastodon.nl,up,mastodon,41627,2336786,40321,1612578268
ohai.social,up,mastodon,39521,1556943,38215,1667930033
sfba.social,up,mastodon,38829,2598725,38102,1612578268
kolektiva.social,up,mastodon,38429,2943961,55347,1612578270
mamot.fr,up,mastodon,38311,6793681,47833,1612578270
ploum.be,up,mastodon,38311,6793681,,1612578345
ploum.net,up,mastodon,38311,6793780,,1699688359
mastodon.art,up,mastodon,37636,3722192,51040,1612578267
mast.lat,up,mastodon,35863,91660,11731,1671490848
tkz.one,up,mastodon,35860,564003,16622,1650008092
mindly.social,up,mastodon,35797,1466107,36262,1649557318
aethy.com,up,mastodon,35409,1255801,19202,1667676749
mstdn.ca,up,mastodon,34783,2788284,38466,1651043715
social.quodverum.com,up,mastodon,34303,8068099,13629,1612578267
mastodon.gamedev.place,up,mastodon,32378,1417169,45853,1612578266
alive.bar,up,mastodon,32056,5385437,28382,1612578267
toot.community,up,mastodon,31376,1666170,34629,1667465053
piaille.fr,up,mastodon,31015,2606981,32014,1667313769
mastodon.scot,up,mastodon,28881,2154793,41703,1612578269
www.mastodon.scot,up,mastodon,28881,2154736,41703,1640988107
mastodon.xyz,up,mastodon,28483,2120928,52843,1612578271
planet.moe,up,mastodon,27936,10504307,23728,1612578269
qoto.org,up,mastodon,27403,1650934,47405,1612578268
masto.es,up,mastodon,27318,697067,26877,1668226037
mastodon.au,up,mastodon,26505,656408,33713,1665705253
ravenation.club,up,mastodon,26418,455765,33849,1651017592
ioc.exchange,up,mastodon,26356,526235,36464,1612578269
det.social,up,mastodon,25615,815241,27394,1651496694
aus.social,up,mastodon,25325,2631239,39360,1612578268
me.dm,up,mastodon,25104,185829,32219,1673350243
wxw.moe,up,mastodon,23092,10523889,29598,1612578266
wxw.ooo,up,mastodon,23092,10523889,29598,1666241191
social.tchncs.de,up,mastodon,22296,3136007,50788,1612578266
masto.nu,up,mastodon,21775,74079,18396,1668359341
mastouille.fr,up,mastodon,21674,205806,30118,1621282389
mastodon.com.tr,up,mastodon,21058,463111,18981,1651774648
mastodon.ie,up,mastodon,21034,1419160,41591,1612578268
mastodon.bida.im,up,mastodon,20945,918357,38765,1612578268
newsie.social,up,mastodon,20795,1268701,130042,1667220086
thu.closed.social,up,mastodon,20558,148835,24,1612578345
mathstodon.xyz,up,mastodon,18551,1230308,41297,1612578268
nrw.social,up,mastodon,18126,1350260,32169,1612578266
o3o.ca,up,mastodon,18049,8012434,29138,1612578269
m.rthome.me,up,mastodon,17750,665,6418,1612578345
abdl.link,up,mastodon,16936,309658,18126,1612578267
mastodon.nu,up,mastodon,16769,786714,33389,1612579014
mastodontech.de,up,mastodon,16497,484153,34740,1612578266
mastodon-japan.net,up,mastodon,16225,4574522,20335,1667983507
theblower.au,up,mastodon,15382,336806,26145,1667918249
glasgow.social,up,mastodon,14836,233882,27151,1612578268
mao.mastodonhub.com,up,mastodon,14797,1451325,16145,1612578269
ieji.de,up,mastodon,14546,363010,43500,1612578267
sueden.social,up,mastodon,14465,688273,31838,1651092057
defcon.social,up,mastodon,13573,269175,32426,1668556021
kinky.business,up,mastodon,13495,534154,31987,1612578268
noc.social,up,mastodon,13385,412736,36517,1612578269
mstdn.business,up,mastodon,13374,187208,206981,1671146966
norden.social,up,mastodon,13318,2578284,42279,1612578268
meow.social,up,mastodon,13081,2084361,22829,1612578267
eldritch.cafe,up,mastodon,12833,2853267,44223,1612578267
chaos.social,up,mastodon,12301,7123406,68419,1612578270
octodon.social,up,mastodon,12217,3025267,48107,1612578266
social.cologne,up,mastodon,12003,657570,35786,1612578265
mastodon.green,up,mastodon,11964,1092465,33010,1612578266
mstdn.plus,up,mastodon,11896,164409,26364,1612579078
toot.io,up,mastodon,11823,173900,33851,1612578267
social.linux.pizza,up,mastodon,11669,723238,46289,1612578269
indieweb.social,up,mastodon,11614,603327,44724,1612578267
denostodon.deno.dev,up,mastodon,11614,603300,,1682895834
freemasonry.social,up,mastodon,11352,314,11884,1668384511
med-mastodon.com,up,mastodon,11337,456636,33222,1667195769
awscommunity.social,up,mastodon,11225,265362,32072,1651137353
toot.wales,up,mastodon,11165,663973,41619,1612578268
mastodon.iriseden.eu,up,mastodon,11111,82797,22609,1612578267
sigmoid.social,up,mastodon,10885,191845,32520,1667484307
muenchen.social,up,mastodon,10879,569726,31852,1612578269
framapiaf.org,up,mastodon,10784,2598371,40763,1612578271
ruhr.social,up,mastodon,10503,704793,40606,1612578266
ro-mastodon.puyo.jp,up,mastodon,10498,2707665,3537,1612578267
mstdn.tokyocameraclub.com,up,mastodon,10451,139002,14560,1612578270
social.anoxinon.de,up,mastodon,10271,434833,36170,1612578267
cyberplace.social,up,mastodon,10059,91359,29166,1669121871
hessen.social,up,mastodon,9940,628586,29224,1621452692
climatejustice.social,up,mastodon,9923,602646,26455,1612578268
stranger.social,up,mastodon,9658,194905,29288,1669842504
projectmushroom.social,up,mastodon,9321,34244,,1668572864
mastodon.nz,up,mastodon,9083,1071399,35713,1612578268
botsin.space,up,mastodon,9056,31801346,44630,1612578269
dice.camp,up,mastodon,9038,1081677,37812,1612578270
aipi.social,up,mastodon,8573,27053,3985,1612578266
socel.net,up,mastodon,8536,439120,37210,1612578267
h4.io,up,mastodon,8425,111064,21445,1651682903
101010.pl,up,mastodon,8381,566900,22029,1612578269
hostux.social,up,mastodon,8371,468537,31834,1612578266
occm.cc,up,mastodon,8368,5975874,2912,1626061599
twit.social,up,mastodon,8282,459911,39060,1612578268
geekdom.social,up,mastodon,8151,117939,25203,1669308888
mastodon.fun,up,mastodon,8145,1158451,22057,1612578387
me.ns.ci,up,mastodon,8145,1158451,22057,1612578270
econtwitter.net,up,mastodon,8028,230178,17900,1667605044
mastodont.cat,up,mastodon,7870,1124933,26760,1612578269
g0v.social,up,mastodon,7743,1128800,34460,1612578269
moth.social,up,mastodon,7552,49126,27641,1671693455
pol.social,up,mastodon,7334,223302,27957,1635770435
livellosegreto.it,up,mastodon,7257,412785,31315,1648511628
truthsocial.co.in,up,mastodon,7208,61834,110328,1651281820
nerdculture.de,up,mastodon,7199,643940,24743,1612578269
graphics.social,up,mastodon,7163,31265,27998,1667628718
mstdn.science,up,mastodon,7150,345557,108399,1667197941
vocalodon.net,up,mastodon,6991,5174253,24861,1612578268
social.librem.one,up,mastodon,6970,166180,39758,1612578267
nojack.easydns.ca,up,mastodon,6948,20849,24764,1612578267
fairy.id,up,mastodon,6807,170926,26103,1644249296
urbanists.social,up,mastodon,6301,498511,33590,1667260279
vis.social,up,mastodon,6251,206701,40307,1612578269
ruby.social,up,mastodon,6180,314096,66193,1612578266
queer.party,up,mastodon,6142,1142418,43442,1612578268
zirk.us,up,mastodon,5926,816771,36796,1667517909
union.place,up,mastodon,5779,322648,25900,1668130028
dju.social,up,mastodon,5736,115951,23444,1651251870
bark.lgbt,up,mastodon,5681,256635,25778,1671200896
imastodon.net,up,mastodon,5677,15916256,17782,1612578266
toot.funami.tech,up,mastodon,5653,163571,20238,1665984385
fediscience.org,up,mastodon,5578,542351,35371,1612578270
metalhead.club,up,mastodon,5572,542969,40706,1612578270
kirakiratter.com,up,mastodon,5472,2641860,18760,1612578265
social.politicaconciencia.org,up,mastodon,5418,309587,30767,1612578268
mastodonczech.cz,up,mastodon,5357,258535,24798,1668156684
ecoevo.social,up,mastodon,5317,297763,32062,1667426972
convo.casa,up,mastodon,5309,60091,30190,1668572374
mastodontti.fi,up,mastodon,5299,363434,32152,1612578266
cupoftea.social,up,mastodon,5241,185838,30065,1668904962
toot.aquilenet.fr,up,mastodon,5227,298580,33772,1612578268
masto.pt,up,mastodon,5190,450664,40288,1612578270
kinkyelephant.com,up,mastodon,4993,330668,28668,1612578269
phpc.social,up,mastodon,4805,281667,36465,1612578266
