hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,2710648,129644110,85110,1612578269
pawoo.net,up,mastodon,966088,74834508,46206,1612578266
mstdn.jp,up,mastodon,412763,81730074,72509,1612578266
baraag.net,up,mastodon,296065,16957770,34247,1612578267
mastodon.cloud,up,mastodon,276833,5995143,60921,1612578270
mstdn.social,up,mastodon,260291,19892916,72954,1612578271
pravda.me,up,mastodon,228914,1833359,8998,1676919172
mastodon.world,up,mastodon,191704,7152499,45247,1615647261
mastodon.online,up,mastodon,189404,10514140,57866,1612578267
mas.to,up,mastodon,183587,10826265,57860,1612578271
techhub.social,up,mastodon,83089,2177605,45100,1612578267
universeodon.com,up,mastodon,81682,3986866,39654,1667629108
mastodon.uno,up,mastodon,76613,1522622,48513,1612578267
infosec.exchange,up,mastodon,75708,4291640,54436,1612578269
masto.ai,up,mastodon,73267,2860177,72622,1667777524
mastodon.sdf.org,up,mastodon,73086,2405087,30482,1612578266
c.im,up,mastodon,67778,3325652,45281,1612578270
social.vivaldi.net,up,mastodon,64323,3037790,69266,1668254531
fosstodon.org,up,mastodon,62451,4225421,60687,1612578270
loforo.com,up,mastodon,58842,7193001,23169,1670267516
hachyderm.io,up,mastodon,56305,4022637,48131,1651060929
mstdn.party,up,mastodon,52029,1769811,41515,1667944871
mastodon.top,up,mastodon,51285,868179,40389,1612578268
m.cmx.im,up,mastodon,46988,6625114,63987,1612578265
troet.cafe,up,mastodon,46745,3848195,26823,1612578268
aethy.com,up,mastodon,46257,1497713,21685,1667676749
mastodon.nl,up,mastodon,43737,2913591,45561,1612578268
piaille.fr,up,mastodon,40862,3217386,36849,1667313769
ohai.social,up,mastodon,40001,1840294,45207,1667930033
kolektiva.social,up,mastodon,39996,3527004,62433,1612578270
mamot.fr,up,mastodon,39718,7098843,54173,1612578270
mastodon.art,up,mastodon,39541,4097975,54577,1612578267
sfba.social,up,mastodon,39191,3065178,41806,1612578268
mast.lat,up,mastodon,37083,127819,14719,1671490848
tkz.one,up,mastodon,37073,675155,21626,1650008092
mindly.social,up,mastodon,35991,1618736,42300,1649557318
mstdn.ca,up,mastodon,35493,3232047,45029,1651043715
social.quodverum.com,up,mastodon,34287,8345947,14390,1612578267
mastodon.gamedev.place,up,mastodon,33437,1699584,52134,1612578266
planet.moe,up,mastodon,32783,15643122,26096,1612578269
alive.bar,up,mastodon,32695,6061440,31599,1612578267
toot.community,up,mastodon,32229,1856586,42603,1667465053
me.dm,up,mastodon,30239,225122,37121,1673350243
masto.es,up,mastodon,29560,878871,22077,1668226037
mastodon.scot,up,mastodon,29104,2386557,48336,1612578269
mastodon.xyz,up,mastodon,28450,2242842,56209,1612578271
ravenation.club,up,mastodon,27818,485200,38992,1651017592
qoto.org,up,mastodon,27721,1743848,52439,1612578268
mstdn.business,up,mastodon,27170,238647,212799,1671146966
ioc.exchange,up,mastodon,27044,581914,42197,1612578269
mastodon.au,up,mastodon,26974,743984,39085,1665705253
aus.social,up,mastodon,25822,3069293,45475,1612578268
det.social,up,mastodon,25444,951487,31484,1651496694
masto.nu,up,mastodon,24276,93732,19579,1668359341
wxw.moe,up,mastodon,23662,11939827,32257,1612578266
wxw.ooo,up,mastodon,23662,11939572,32257,1666241191
social.tchncs.de,up,mastodon,22825,3534248,57162,1612578266
mastouille.fr,up,mastodon,21820,229389,34011,1621282389
mastodon.com.tr,up,mastodon,21289,460241,21304,1651774648
mastodon.ie,up,mastodon,21212,1668598,47977,1612578268
mastodon.bida.im,up,mastodon,21206,976348,42889,1612578268
thu.closed.social,up,mastodon,21188,162723,24,1612578345
newsie.social,up,mastodon,20741,1373423,137265,1667220086
mathstodon.xyz,up,mastodon,20334,1415747,46551,1612578268
nrw.social,up,mastodon,18576,1679953,37588,1612578266
o3o.ca,up,mastodon,18003,8820822,32450,1612578269
abdl.link,up,mastodon,17244,316333,20153,1612578267
mastodon.nu,up,mastodon,17225,926996,36193,1612579014
mastodon-japan.net,up,mastodon,17102,5773642,24005,1667983507
mastodontech.de,up,mastodon,16529,566182,33298,1612578266
qlub.social,up,mastodon,16528,70598,9025,1739475706
defcon.social,up,mastodon,15533,346793,35078,1668556021
theblower.au,up,mastodon,15437,403697,30833,1667918249
ieji.de,up,mastodon,15115,416618,49288,1612578267
glasgow.social,up,mastodon,14922,262503,30991,1612578268
mao.mastodonhub.com,up,mastodon,14905,1453362,17740,1612578269
sueden.social,up,mastodon,14611,843342,37853,1651092057
norden.social,up,mastodon,13800,3125809,48062,1612578268
noc.social,up,mastodon,13419,454544,41166,1612578269
meow.social,up,mastodon,13089,2369592,26356,1612578267
eldritch.cafe,up,mastodon,12980,3073744,49903,1612578267
chaos.social,up,mastodon,12975,8273284,75077,1612578270
toot.io,up,mastodon,12782,224168,39255,1612578267
mstdn.plus,up,mastodon,12320,191147,31763,1612579078
social.cologne,up,mastodon,12065,781377,40991,1612578265
mastodon.green,up,mastodon,12004,1248669,39353,1612578266
social.linux.pizza,up,mastodon,11991,861493,52531,1612578269
freemasonry.social,up,mastodon,11959,310,12963,1668384511
indieweb.social,up,mastodon,11824,721386,51180,1612578267
med-mastodon.com,up,mastodon,11608,458722,38749,1667195769
