hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,2788629,136869548,87963,1612578269
pawoo.net,up,mastodon,967407,75266934,46911,1612578266
mstdn.jp,up,mastodon,412825,82313113,73538,1612578266
baraag.net,up,mastodon,296008,17719216,34995,1612578267
mastodon.cloud,up,mastodon,277217,6039809,62153,1612578270
mstdn.social,up,mastodon,262851,20534790,74471,1612578271
pravda.me,up,mastodon,228922,1970228,9248,1676919172
mastodon.world,up,mastodon,192091,7484195,46641,1615647261
mastodon.online,up,mastodon,189289,10866292,59357,1612578267
mas.to,up,mastodon,185003,11304137,59262,1612578271
techhub.social,up,mastodon,83555,2243235,46525,1612578267
universeodon.com,up,mastodon,81682,4084640,41122,1667629108
mastodon.uno,up,mastodon,77152,1571682,49741,1612578267
infosec.exchange,up,mastodon,76703,4541376,55850,1612578269
masto.ai,up,mastodon,73239,2951890,73939,1667777524
mastodon.sdf.org,up,mastodon,73124,2464570,31725,1612578266
c.im,up,mastodon,67883,3502636,37469,1612578270
social.vivaldi.net,up,mastodon,66907,3189561,70647,1668254531
fosstodon.org,up,mastodon,62447,4301257,62033,1612578270
loforo.com,up,mastodon,61393,7504929,23169,1670267516
hachyderm.io,up,mastodon,56581,4183813,49662,1651060929
mstdn.party,up,mastodon,52285,1813369,42730,1667944871
mastodon.top,up,mastodon,51277,896377,41398,1612578268
aethy.com,up,mastodon,48624,1555089,22248,1667676749
m.cmx.im,up,mastodon,47365,6820135,64831,1612578265
troet.cafe,up,mastodon,47037,4087432,27520,1612578268
mastodon.nl,up,mastodon,44035,3029625,46782,1612578268
piaille.fr,up,mastodon,41519,3443648,38177,1667313769
kolektiva.social,up,mastodon,40273,3685136,63870,1612578270
ohai.social,up,mastodon,40126,1922068,46630,1667930033
mamot.fr,up,mastodon,40038,7228043,55546,1612578270
mastodon.art,up,mastodon,39849,4198354,55922,1612578267
sfba.social,up,mastodon,39269,3178198,42300,1612578268
mast.lat,up,mastodon,37243,135795,16438,1671490848
tkz.one,up,mastodon,37169,703483,20270,1650008092
mindly.social,up,mastodon,36029,1661365,43486,1649557318
mstdn.ca,up,mastodon,35569,3316580,46338,1651043715
social.quodverum.com,up,mastodon,34285,8405582,14642,1612578267
planet.moe,up,mastodon,33845,17133219,26568,1612578269
mastodon.gamedev.place,up,mastodon,33669,1779332,53449,1612578266
alive.bar,up,mastodon,32826,6243548,32283,1612578267
toot.community,up,mastodon,32403,1860454,42639,1667465053
me.dm,up,mastodon,31260,234798,38332,1673350243
masto.es,up,mastodon,29788,935468,23344,1668226037
mastodon.scot,up,mastodon,29159,2443705,49519,1612578269
mastodon.xyz,up,mastodon,28447,2272245,57604,1612578271
qoto.org,up,mastodon,27710,1767621,53415,1612578268
ravenation.club,up,mastodon,27608,494901,40199,1651017592
mstdn.business,up,mastodon,27307,254766,213914,1671146966
ioc.exchange,up,mastodon,27202,603079,43333,1612578269
mastodon.au,up,mastodon,27172,777195,40265,1665705253
aus.social,up,mastodon,25982,3207046,46748,1612578268
det.social,up,mastodon,25429,979839,31991,1651496694
masto.nu,up,mastodon,24760,99041,19802,1668359341
wxw.moe,up,mastodon,23795,12334151,32856,1612578266
wxw.ooo,up,mastodon,23795,12333166,32855,1666241191
social.tchncs.de,up,mastodon,22931,3669022,58535,1612578266
mastouille.fr,up,mastodon,21825,239227,34926,1621282389
thu.closed.social,up,mastodon,21305,166113,26,1612578345
mastodon.com.tr,up,mastodon,21279,465394,21814,1651774648
