hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.social,up,mastodon,835047,41465473,31166,1612578269
pawoo.net,up,mastodon,772599,67266978,21256,1612578266
baraag.net,up,mastodon,286986,7092088,16659,1612578267
mstdn.jp,up,mastodon,253845,61813049,21197,1612578266
mastodon.cloud,up,mastodon,225501,4513823,23167,1612578270
mastodon.online,up,mastodon,164677,2347290,18329,1612578267
imaginary-sponge-hook.glitch.me,up,mastodon,127178,6048858,18346,1668309816
mstdn.social,up,mastodon,127167,6048320,18342,1612578271
mas.to,up,mastodon,109371,1480856,19093,1612578271
gc2.jp,up,mastodon,100236,937976,0,1658913991
c.im,up,mastodon,55970,339422,12801,1612578270
fosstodon.org,up,mastodon,43014,1183126,23466,1612578270
mastodon.top,up,mastodon,42838,341566,14412,1612578268
mastodon.lol,up,mastodon,41923,396812,12667,1612578270
mastodon.uno,up,mastodon,41249,483915,16098,1612578267
mamot.fr,up,mastodon,38576,5922714,21783,1612578270
mastodonapp.uk,up,mastodon,38474,162582,7625,1667599292
mastodon.sdf.org,up,mastodon,33630,550577,16194,1612578266
m.cmx.im,up,mastodon,30734,3063006,12010,1612578265
alive.bar,up,mastodon,27596,3037901,10444,1612578267
mastodon.art,up,mastodon,26230,1347423,22466,1612578267
masthead.social,up,mastodon,25590,424390,15508,1612578270
mastodon.world,up,mastodon,24233,105685,10349,1615647261
qoto.org,up,mastodon,24056,875008,21646,1612578268
mastodon.xyz,up,mastodon,23858,1743473,25627,1612578271
mastodon.technology,up,mastodon,23638,1292412,21159,1612578269
troet.cafe,up,mastodon,22730,705399,15431,1612578268
infosec.exchange,up,mastodon,22607,231674,16962,1612578269
sfba.social,up,mastodon,22058,74523,10788,1612578268
techhub.social,up,mastodon,21140,22611,8600,1612578267
wxw.moe,up,mastodon,19848,5304105,12819,1612578266
wxw.ooo,up,mastodon,19845,5303423,12812,1666241191
mstdn.party,up,mastodon,18884,53177,4965,1667944871
social.tchncs.de,up,mastodon,18844,1688775,22988,1612578266
www.mastodon.scot,up,mastodon,18634,218968,15294,1640988107
mastodon.scot,up,mastodon,18611,217928,15290,1612578269
home.social,up,mastodon,18024,33024,5878,1667792203
ohai.social,up,mastodon,17978,23028,5933,1667930033
mastodon.nl,up,mastodon,17751,131391,14875,1612578268
mastodon.bida.im,up,mastodon,17430,781400,17062,1612578268
mstdn.io,up,mastodon,17392,2529757,21016,1612578270
aus.social,up,mastodon,16999,380629,15204,1612578268
m.rthome.me,up,mastodon,16516,629,3628,1612578345
toot.community,up,mastodon,16353,106957,8779,1667465053
abdl.link,up,mastodon,15909,274082,6799,1612578267
mindly.social,up,mastodon,15497,44920,7624,1649557318
o3o.ca,up,mastodon,14854,4586977,10682,1612578269
mastodon.ie,up,mastodon,14666,153879,13251,1612578268
universeodon.com,up,mastodon,14522,33592,5940,1667629108
mao.mastodonhub.com,up,mastodon,14460,1344953,8726,1612578269
kolektiva.social,up,mastodon,14212,371150,13393,1612578270
ravenation.club,up,mastodon,14186,130922,7371,1651017592
ioc.exchange,up,mastodon,13794,99955,12718,1612578269
mastodon.gamedev.place,up,mastodon,13463,160869,17401,1612578266
bitcoinhackers.org,up,mastodon,12949,838926,16899,1612578268
eldritch.cafe,up,mastodon,12555,1801679,19442,1612578267
nerdculture.de,up,mastodon,12368,98056,14430,1612578269
mastodon.com.tr,up,mastodon,12112,91858,5147,1651774648
octodon.social,up,mastodon,12106,2156151,21432,1612578266
toot.wales,up,mastodon,11857,126689,16582,1612578268
mastodontech.de,up,mastodon,11318,98518,13792,1612578266
noc.social,up,mastodon,11300,84952,11877,1612578269
det.social,up,mastodon,11103,93428,7446,1651496694
mastodon.green,up,mastodon,10993,118069,11855,1612578266
framapiaf.org,up,mastodon,10828,2070573,19370,1612578271
kinky.business,up,mastodon,10751,274475,12994,1612578268
twingyeo.kr,up,mastodon,10318,1192771,11736,1612578267
awscommunity.social,up,mastodon,10201,67841,7112,1651137353
chaos.social,up,mastodon,10108,3119476,22010,1612578270
love.alicecomplex.com,up,mastodon,9904,47684481,87918,1612578270
nrw.social,up,mastodon,9886,114925,9262,1612578266
social.linux.pizza,up,mastodon,9636,228191,19753,1612578269
climatejustice.social,up,mastodon,9560,109304,11385,1612578268
noagendasocial.com,up,mastodon,9281,3675392,10516,1612578269
norden.social,up,mastodon,9229,507867,15555,1612578268
masto.pt,up,mastodon,8983,136710,16605,1612578270
mastodon.nu,up,mastodon,8862,48688,8222,1612579014
mastodon.iriseden.eu,up,mastodon,8760,10798,8927,1612578267
ro-mastodon.puyo.jp,up,mastodon,8539,2085888,1844,1612578267
tkz.one,up,mastodon,8378,26916,3280,1650008092
indieweb.social,up,mastodon,8301,54851,16402,1612578267
glasgow.social,up,mastodon,8204,89906,9873,1612578268
meow.social,up,mastodon,8176,660517,15956,1612578267
mastodon.fun,up,mastodon,7746,779611,8680,1612578387
me.ns.ci,up,mastodon,7746,779611,8680,1612578270
sueden.social,up,mastodon,7657,51201,8718,1651092057
mastouille.fr,up,mastodon,7131,9810,7300,1621282389
masto.ai,up,mastodon,7101,56135,7788,1667777524
hachyderm.io,up,mastodon,6938,57601,8529,1651060929
101010.pl,up,mastodon,6807,108987,15703,1612578269
tech.lgbt,up,mastodon,6705,420763,16560,1612578267
social.librem.one,up,mastodon,6652,121493,17394,1612578267
ruhr.social,up,mastodon,6591,135964,15718,1612578266
social.cologne,up,mastodon,6566,70171,11326,1612578265
truthsocial.co.in,up,mastodon,6398,51584,2777,1651281820
muenchen.social,up,mastodon,6320,115115,12200,1612578269
mastodon.nz,up,mastodon,6228,111163,11693,1612578268
queer.party,up,mastodon,6185,726492,18698,1612578268
mathstodon.xyz,up,mastodon,6154,171228,14984,1612578268
ieji.de,up,mastodon,6109,83912,17040,1612578267
hostux.social,up,mastodon,6081,302544,14095,1612578266
botsin.space,up,mastodon,6024,18979827,18857,1612578269
todon.nl,up,mastodon,6016,1161118,17831,1612578267
vis.social,up,mastodon,5883,76527,16243,1612578269
hessen.social,up,mastodon,5749,38122,7318,1621452692
helladoge.com,up,mastodon,5739,219662,7723,1631862818
h4.io,up,mastodon,5666,12268,4402,1651682903
g0v.social,up,mastodon,5616,566686,13879,1612578269
social.anoxinon.de,up,mastodon,5608,88708,14469,1612578267
imastodon.net,up,mastodon,5544,14310796,8927,1612578266
kirakiratter.com,up,mastodon,5536,2523822,9215,1612578265
socel.net,up,mastodon,5528,38679,11862,1612578267
fediscience.org,up,mastodon,5225,50555,11615,1612578270
piaille.fr,up,mastodon,5215,55015,6019,1667313769
social.dev-wiki.de,up,mastodon,5041,15322,12113,1612578266
planet.moe,up,mastodon,4983,316075,7617,1612578269
lou.lt,up,mastodon,4982,86700,11473,1612578270
econtwitter.net,up,mastodon,4899,22891,7171,1667605044
scholar.social,up,mastodon,4837,320031,18865,1612578267
mstdn.guru,up,mastodon,4660,1518790,8764,1612578268
pouet.chapril.org,up,mastodon,4553,151725,13407,1612578268
gensokyo.town,up,mastodon,4503,488803,9160,1612578266
ura-mstdn.com,up,mastodon,4413,35947,1009,1612578270
ichiji.social,up,mastodon,4218,2177674,7946,1612578267
wien.rocks,up,mastodon,4197,35756,7059,1620986504
pewtix.com,up,mastodon,4170,4417,4935,1650926795
mastodont.cat,up,mastodon,4159,681103,7864,1612578269
linuxrocks.online,up,mastodon,4022,179576,19783,1612578265
sociale.network,up,mastodon,4002,143548,11259,1612578266
med-mastodon.com,up,mastodon,3981,23954,6910,1667195769
metalhead.club,up,mastodon,3953,155342,16618,1612578270
livellosegreto.it,up,mastodon,3938,175809,8187,1648511628
dice.camp,up,mastodon,3935,69034,10850,1612578270
vocalodon.net,up,mastodon,3904,4236768,10747,1612578268
m.sclo.nl,up,mastodon,3817,9456,4357,1667369544
social.targaryen.house,up,mastodon,3801,107525,14306,1612578269
twit.social,up,mastodon,3791,26323,12452,1612578268
1234.as,up,mastodon,3780,514142,8084,1612578266
kinkyelephant.com,up,mastodon,3743,182338,8683,1612578269
ruby.social,up,mastodon,3725,37555,15073,1612578266
aipi.social,up,mastodon,3707,7677,3977,1612578266
todon.eu,up,mastodon,3700,233629,12776,1612578269
sigmoid.social,up,mastodon,3663,10440,6265,1667484307
social.politicaconciencia.org,up,mastodon,3637,216946,13331,1612578268
freeatlantis.com,up,mastodon,3547,1645108,7237,1628611184
mastodon.eus,up,mastodon,3545,157938,10726,1612578270
mastodontti.fi,up,mastodon,3533,45875,10123,1612578266
gensokyo.social,up,mastodon,3520,60860,12949,1612578268
mastodon.zaclys.com,up,mastodon,3452,141568,16654,1612578266
bear.community,up,mastodon,3449,51839,8507,1612578270
lor.sh,up,mastodon,3367,235572,12165,1612578267
witches.live,up,mastodon,3343,507085,15284,1612578266
